pval	A	s.t..oConditionAKI	s.t..oConditionRef	gene	fdr
8.08252736453962e-57	0.0179524254808662	0	0.00171856810026394	AC011092.2	2.33544628198372e-52
1.17676619909473e-62	0.0699337110084777	0	0	AC011287.1	3.42603711204441e-58
1.49237574623096e-58	0.0212978478040153	0	4.46852832514111e-09	AC011313.1	4.32206939865948e-54
1.16870419353774e-121	0.0425273998449221	0.00979790230267086	0	AC011447.3	3.5395375205484e-117
7.11635757736768e-47	0.0129868447717424	0.000778497059982397	0	AC011511.2	2.02439024003378e-42
5.26242013614294e-60	0.0172605651871048	0	0.711006973226337	AC011933.4	1.52683857830051e-55
1.54027899270327e-76	0.0214527060252936	0	0.35830242572765	AC012085.2	4.54366900057537e-72
7.06842706343011e-138	0.0372207325424907	0	0.248558158122592	AC012404.1	2.15113440821368e-133
3.41669162996133e-113	0.0390886053273063	0	0.00999872035346483	AC012409.2	1.03112336700603e-108
2.38133505785044e-157	0.230399853704881	0	0	AC012593.1	7.2811700728835e-153
1.67947922615515e-64	0.0534278380436991	3.77902357345805e-05	0.00101294767530496	AC013394.1	4.89820116308148e-60
9.14522512829577e-93	0.106967461576164	0	0	AC013652.1	2.73048986655527e-88
3.91494776006487e-40	0.0103380869426133	3.81271381338921e-06	0.889478425393405	AC015849.3	1.09873008886221e-35
2.03478455342652e-65	0.02201458472493	0.00110106185840292	0	AC016395.1	5.94157089600544e-61
1.96110679499243e-86	0.0299365858381243	0.0033662739176098	0.00288774816168225	AC016705.2	5.832527718987e-82
1.35468958776135e-93	0.156662205994748	0	0	AC016831.7	4.04699967447825e-89
6.25491440093843e-161	0.0295204348659434	0	4.237511318117e-06	AC017101.1	1.91419145411919e-156
3.29798307280135e-14	0.0106332076393135	0	0.000272141243728874	AC018462.1	8.139752021981e-10
2.04957269160079e-77	0.154088207010351	0	0	AC018467.1	6.05300303010463e-73
4.78536659723395e-48	0.0251346200277355	0	1.55865446650472e-05	AC018541.1	1.36411660220751e-43
3.11572824177521e-200	0.0687757617651929	0	0	AC018709.1	9.60890589763474e-196
